fund_id,fund_name,snapshot_date,group_identifier,item_id,asset_name,instrument_id,instrument_type_identifier,quantity,nav_value,exposure,nav_percentage,isin_code,issuer_name
11,Fund A,2026-08-11,private_bonds,55824,TEPA13 BRASIL TECNOLOGIA E PARTICIPACAO S.A. IPCA+11.5593% 15/Mar/32,83,bond,5508,5405042.37,0.028180888646917656,,BRTEPADBS031,BRASIL TECNOLOGIA E PARTICIPACAO S.A.
11,Fund A,2026-08-11,private_bonds,55832,RUMOA3 RUMO S.A. IPCA+3.9% 15/Out/29,205,bond,2087,2882278.32,0.01502766466968024,,BRRAILDBS035,RUMO S.A.
11,Fund A,2026-08-11,private_bonds,55835,RUMOA3 RUMO S.A. IPCA+3.9% 15/Out/29,205,bond,329,454369.7,0.0023689993657521795,,BRRAILDBS035,RUMO S.A.
11,Fund A,2026-08-11,private_bonds,55836,RUMOA4 RUMO S.A. IPCA+6.7961% 15/Abr/30,210,bond,870,1230235.17,0.006414218059726601,,BRRAILDBS050,RUMO S.A.
11,Fund A,2026-08-11,private_bonds,55823,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,407863,3889924.43,0.020281344675236897,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-08-11,private_bonds,55830,RISP12 AGUAS DO RIO 1 SPE S.A IPCA+6.9% 15/Jan/34,82,bond,45520,434139.31,0.0022635218434052208,,BRRISPDBS020,AGUAS DO RIO 1 SPE S.A
11,Fund A,2026-08-11,private_bonds,55838,MRSAB3 MRS LOGISTICA S/A IPCA+6.8437% 15/Jul/40,224,bond,2035,2010314.38,0.010481406406405117,,BRMRSADBS0O5,MRS LOGISTICA S/A
11,Fund A,2026-08-11,cash,19620,BRL,,,,3932731.31,0.020504531790686453,,,
11,Fund A,2026-08-11,provisions,340067,ajuste de futuro,,,,35920.72,0.00018728397317953224,,,
11,Fund A,2026-08-11,provisions,340054,taxa CVM,,,,22254.440797,0.00011603052759941438,,,
11,Fund A,2026-08-11,provisions,340050,despesa de auditoria,,,,8893.715444,0.000046370183133313796,,,
11,Fund A,2026-08-11,provisions,340056,taxa ANBIMA/ANBID,,,,205.39,0.0000010708653738383899,,,
11,Fund A,2026-08-11,provisions,340046,taxa SELIC,,,,31.9,1.6632068467522583e-7,,,
11,Fund A,2026-08-11,provisions,340768,liquidação de compromissada (volta),,,,0,0,,,
11,Fund A,2026-08-11,provisions,340939,liquidação de compra/venda de ativos na BM&F,,,,-94.64,-4.934354105850587e-7,,,
11,Fund A,2026-08-11,provisions,340047,taxa de custódia,,,,-2644.741478,-0.000013789191642944474,,,
11,Fund A,2026-08-11,provisions,340049,taxa CETIP,,,,-3019.18,-0.0000157414446632523,,,
11,Fund A,2026-08-11,provisions,340048,taxa de administração,,,,-3702.28869,-0.000019303046701760028,,,
18,Fund G,2026-01-30,funds,12123,Fund F,156,fund,253455.296089,275280300.11,1.001159026355211,,BR0M7GCTF023,
18,Fund G,2026-01-30,cash,3214,BRL,,,,0,0,,,
18,Fund G,2026-01-30,provisions,136436,liquidação de compra/venda de cotas de fundos,,,,0,0,,,
18,Fund G,2026-01-30,provisions,136439,ajuste de saldo em conta,,,,0,0,,,
18,Fund G,2026-01-30,provisions,136437,taxa de administração,,,,-318687.76,-0.0011590263719953053,,,
18,Fund G,2026-03-01,funds,13242,Fund F,156,fund,253161.8748,275028100.55,1.0009941984411328,,BR0M7GCTF023,
18,Fund G,2026-03-01,cash,5848,BRL,,,,0,0,,,
18,Fund G,2026-03-01,provisions,201657,ajuste de PL,,,,0.01,3.639606994447673e-11,,,
18,Fund G,2026-03-01,provisions,201656,taxa de administração,,,,-273160.94,-0.0009941984678339011,,,
18,Fund G,2026-03-31,funds,21555,Fund F,156,fund,252910.431636,303564598.8,1.001101020849513,,BR0M7GCTF023,
18,Fund G,2026-03-31,cash,7397,BRL,,,,0,0,,,
18,Fund G,2026-03-31,provisions,250668,ajuste de PL,,,,0.01,3.29781873380665e-11,,,
18,Fund G,2026-03-31,provisions,249740,outros/não categorizado,,,,0,0,,,
18,Fund G,2026-03-31,provisions,208605,taxa de gestão,,,,-333863.370334,-0.0011010208772192925,,,
18,Fund G,2026-04-30,funds,28775,Fund F,156,fund,252632.278232,303279786.07,1.001006258654695,,BR0M7GCTF023,
18,Fund G,2026-04-30,cash,8372,BRL,,,,0,0,,,
18,Fund G,2026-04-30,provisions,275535,ajuste de PL,,,,0.01,3.300603286572541e-11,,,
18,Fund G,2026-04-30,provisions,275533,outros/não categorizado,,,,0,0,,,
18,Fund G,2026-04-30,provisions,259300,taxa de gestão,,,,-304871.14394,-0.0010062586996694941,,,
18,Fund G,2026-05-30,funds,35246,Fund F,156,fund,252378.320355,303000920.12,1.0010001516124492,,BR0M7GCTF023,
18,Fund G,2026-05-30,cash,10412,BRL,,,,0,0,,,
18,Fund G,2026-05-30,provisions,280260,outros/não categorizado,,,,0,0,,,
18,Fund G,2026-05-30,provisions,280261,ajuste de PL,,,,-0.01,-3.3036208313155443e-11,,,
18,Fund G,2026-05-30,provisions,273335,taxa de gestão,,,,-302744.06394,-0.0010001515961893092,,,
18,Fund G,2026-06-29,funds,43303,Fund F,156,fund,252126.155981,302698176.06,1.0000000000294993,,BR0M7GCTF023,
18,Fund G,2026-06-29,cash,13377,BRL,,,,0,0,,,
18,Fund G,2026-06-29,provisions,295922,outros/não categorizado,,,,302744.06,0.001000151583173043,,,
18,Fund G,2026-06-29,provisions,295921,ajuste de PL,,,,0.01,3.3036208313155443e-11,,,
18,Fund G,2026-06-29,provisions,299418,ajuste automático para travar PL/cota,,,,-0.01,-3.3036208313155443e-11,,,
18,Fund G,2026-06-29,provisions,295920,taxa de gestão,,,,-302744.06394,-0.0010001515961893092,,,
18,Fund G,2026-07-29,funds,52120,Fund F,156,fund,251861.438948,302443833.05,0.999999999969728,,BR0M7GCTF023,
18,Fund G,2026-07-29,cash,16160,BRL,,,,0,0,,,
18,Fund G,2026-07-29,provisions,317957,outros/não categorizado,,,,317881.28,0.0010510423597790387,,,
18,Fund G,2026-07-29,provisions,316926,ajuste de PL,,,,0,0,,,
18,Fund G,2026-07-29,provisions,316928,taxa de gestão,,,,-317881.267137,-0.0010510423172488278,,,
18,Fund G,2026-08-11,funds,55859,Fund F,156,fund,251571.573681,302163937.46,1.000050098424176,,BR0M7GCTF023,
18,Fund G,2026-08-11,cash,19649,BRL,,,,0,0,,,
18,Fund G,2026-08-11,provisions,340953,outros/não categorizado,,,,90823.23,0.000300591066109925,,,
18,Fund G,2026-08-11,provisions,340100,ajuste de PL,,,,0.01,3.30962757116131e-11,,,
18,Fund G,2026-08-11,provisions,340102,taxa de gestão,,,,-105960.422379,-0.00035068953535743623,,,
16,Fund E,2026-01-30,funds,12126,Fund F,156,fund,18680,20288532.48,0.9999999998130964,,BR0M7GCTF023,
16,Fund E,2026-01-30,cash,3216,BRL,,,,0,0,,,
16,Fund E,2026-01-30,provisions,136441,liquidação de compra/venda de cotas de fundos,,,,0,0,,,
16,Fund E,2026-01-30,provisions,136442,ajuste de saldo em conta,,,,0,0,,,
16,Fund E,2026-03-01,funds,13245,Fund F,156,fund,18680,20293438.43,0.9999999998533516,,BR0M7GCTF023,
16,Fund E,2026-03-01,cash,3665,BRL,,,,0,0,,,
16,Fund E,2026-03-31,funds,21558,Fund F,156,fund,18680,22421323.9,1.0000000000388916,,BR0M7GCTF023,
16,Fund E,2026-03-31,cash,6233,BRL,,,,0,0,,,
16,Fund E,2026-04-30,funds,28778,Fund F,156,fund,18680,22424950.78,0.9999999998237677,,BR0M7GCTF023,
16,Fund E,2026-04-30,cash,8373,BRL,,,,0,0,,,
16,Fund E,2026-05-30,funds,35249,Fund F,156,fund,18680,22426875.57,1.0000000001153972,,BR0M7GCTF023,
16,Fund E,2026-05-30,cash,9900,BRL,,,,0,0,,,
16,Fund E,2026-06-29,funds,43306,Fund F,156,fund,18680,22426875.57,1.0000000001153972,,BR0M7GCTF023,
16,Fund E,2026-06-29,cash,13378,BRL,,,,0,0,,,
16,Fund E,2026-07-29,funds,52123,Fund F,156,fund,18680,22431583.12,0.9999999998061662,,BR0M7GCTF023,
16,Fund E,2026-07-29,cash,16161,BRL,,,,0,0,,,
16,Fund E,2026-08-11,funds,55862,Fund F,156,fund,18680,22436646.04,0.9999999998801069,,BR0M7GCTF023,
16,Fund E,2026-08-11,cash,19582,BRL,,,,0,0,,,
17,Fund F,2026-01-30,stocks,11854,Ação ON Stec Participações S.A,158,stock,4436818,284560004.29,0.9627537579302711,,,Stec Participações S.A
17,Fund F,2026-01-30,bonds,11847,OVER @ NTNB 15/05/2033,111,overnight,2636,11038156.29,0.03734546770003255,,,Tesouro Nacional
17,Fund F,2026-01-30,cash,3160,BRL,,,,0,0,,,
17,Fund F,2026-01-30,provisions,136005,Taxa de escrituração,,,,7589.49,0.000025677572069260024,,,
17,Fund F,2026-01-30,provisions,136524,ajuste de PL,,,,0.01,3.38330666082438e-11,,,
17,Fund F,2026-01-30,provisions,135992,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-01-30,provisions,136006,ajuste de saldo em conta,,,,0,0,,,
17,Fund F,2026-01-30,provisions,136007,taxa de administração,,,,-36917.5,-0.00012490322365098404,,,
17,Fund F,2026-03-01,stocks,13199,Ação ON Stec Participações S.A,158,stock,4436818,284560004.29,0.9635599396733936,,,Stec Participações S.A
17,Fund F,2026-03-01,bonds,13420,OVER @ NTNB 15/05/2033,111,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-03-01,bonds,14348,OVER @ LFT 01/09/2029,164,overnight,588,10788094.84,0.036529996684122185,,,Tesouro Nacional
17,Fund F,2026-03-01,cash,5872,BRL,,,,0,0,,,
17,Fund F,2026-03-01,provisions,170777,taxa CVM,,,,5200.21,0.000017608637750516688,,,
17,Fund F,2026-03-01,provisions,170779,ajuste de PL,,,,0.02,6.772279485065676e-11,,,
17,Fund F,2026-03-01,provisions,140048,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-03-01,provisions,147854,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-03-01,provisions,170780,ajuste automático para travar PL/cota,,,,0,0,,,
17,Fund F,2026-03-01,provisions,201681,ajuste de saldo em conta,,,,0,0,,,
17,Fund F,2026-03-01,provisions,201680,Taxa de escrituração,,,,-140.55,-4.7592194081299036e-7,,,
17,Fund F,2026-03-01,provisions,170778,taxa de administração,,,,-31619.814021,-0.00010706910890800515,,,
17,Fund F,2026-03-31,stocks,21511,Ação ON Stec Participações S.A,158,stock,4436818,315466418.25,0.9677301879708654,,,Stec Participações S.A
17,Fund F,2026-03-31,bonds,21710,OVER @ LTN 01/10/2027,73,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-03-31,bonds,22029,OVER @ LTN 01/10/2027,73,overnight,13035,10604064.88,0.03252921105743487,,,Tesouro Nacional
17,Fund F,2026-03-31,cash,7683,BRL,,,,0,0,,,
17,Fund F,2026-03-31,provisions,204726,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-03-31,provisions,205641,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-03-31,provisions,250632,ajuste de PL,,,,-0.01,-3.0676171281183975e-11,,,
17,Fund F,2026-03-31,provisions,250631,taxa de administração,,,,-38616.577125,-0.00011846087341795511,,,
17,Fund F,2026-03-31,provisions,250633,outros/não categorizado,,,,-45943.85,-0.00014093814119170244,,,
17,Fund F,2026-04-30,stocks,28732,Ação ON Stec Participações S.A,158,stock,4436818,315466418.25,0.9685656441515367,,,Stec Participações S.A
17,Fund F,2026-04-30,bonds,29021,OVER @ NTNB 15/08/2040,177,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-04-30,bonds,29765,OVER @ LFT 01/03/2027,148,overnight,548,10342067.71,0.03175289315738142,,,Tesouro Nacional
17,Fund F,2026-04-30,cash,10394,BRL,,,,0,0,,,
17,Fund F,2026-04-30,provisions,260024,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-04-30,provisions,262457,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-04-30,provisions,275511,outros/não categorizado,,,,0,0,,,
17,Fund F,2026-04-30,provisions,275512,ajuste de saldo em conta,,,,0,0,,,
17,Fund F,2026-04-30,provisions,275509,ajuste de PL,,,,-0.01,-3.070265448612557e-11,,,
17,Fund F,2026-04-30,provisions,275508,taxa de administração,,,,-38749.099475,-0.00011897002128294346,,,
17,Fund F,2026-04-30,provisions,275510,despesa de auditoria,,,,-65000,-0.00019956725415981618,,,
17,Fund F,2026-05-30,stocks,35203,Ação ON Stec Participações S.A,158,stock,4436818,315466418.25,0.9693898997227947,,,Stec Participações S.A
17,Fund F,2026-05-30,bonds,36448,OVER @ LFT 01/06/2032,192,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-05-30,bonds,36463,OVER @ NTNB 15/08/2050,204,overnight,2528,10064739.12,0.030927718077308177,,,Tesouro Nacional
17,Fund F,2026-05-30,cash,11314,BRL,,,,0,0,,,
17,Fund F,2026-05-30,provisions,277965,taxa CETIP,,,,318.846957,9.797778837679114e-7,,,
17,Fund F,2026-05-30,provisions,277473,taxa SELIC,,,,37.733913,1.1595172108047586e-7,,,
17,Fund F,2026-05-30,provisions,279323,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-05-30,provisions,279381,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-05-30,provisions,279533,outros/não categorizado,,,,0,0,,,
17,Fund F,2026-05-30,provisions,279382,ajuste de PL,,,,-0.01,-3.0728782641883937e-11,,,
17,Fund F,2026-05-30,provisions,279380,taxa de administração,,,,-38718.236611,-0.0001189764277096452,,,
17,Fund F,2026-05-30,provisions,275601,despesa de auditoria,,,,-65000,-0.0001997370871722456,,,
17,Fund F,2026-06-29,stocks,43255,Ação ON Stec Participações S.A,158,stock,4436818,315466418.25,0.9702925586910243,,,Stec Participações S.A
17,Fund F,2026-06-29,bonds,43460,OVER @ NTNB 15/05/2029,105,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-06-29,bonds,43751,OVER @ LFT 01/03/2030,170,overnight,512,9826845.25,0.0302248171910448,,,Tesouro Nacional
17,Fund F,2026-06-29,cash,13815,BRL,,,,0,0,,,
17,Fund F,2026-06-29,provisions,296791,taxa CETIP,,,,475.7,0.0000014631293331610957,,,
17,Fund F,2026-06-29,provisions,296792,taxa SELIC,,,,66.39,2.0419835280337427e-7,,,
17,Fund F,2026-06-29,provisions,296236,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-06-29,provisions,296793,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-06-29,provisions,298192,ajuste de PL,,,,0,0,,,
17,Fund F,2026-06-29,provisions,298194,ajuste de saldo em conta,,,,0,0,,,
17,Fund F,2026-06-29,provisions,298190,taxa de administração,,,,-38685.481796,-0.00011898646874752405,,,
17,Fund F,2026-06-29,provisions,295866,despesa de auditoria,,,,-65000,-0.00019992307474347534,,,
17,Fund F,2026-06-29,provisions,298193,outros/não categorizado,,,,-65068.47,-0.0002001336706346705,,,
17,Fund F,2026-07-29,stocks,52072,Ação ON Stec Participações S.A,158,stock,4436818,315466418.25,0.9710381351076466,,,Stec Participações S.A
17,Fund F,2026-07-29,bonds,52201,OVER @ NTNB 15/08/2028,92,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-07-29,bonds,52582,OVER @ LTN 01/04/2028,138,overnight,12041,9577846.15,0.02948159717454535,,,Tesouro Nacional
17,Fund F,2026-07-29,cash,16276,BRL,,,,0,0,,,
17,Fund F,2026-07-29,provisions,316879,taxa ANBIMA/ANBID,,,,764.37,0.0000023528096063247533,,,
17,Fund F,2026-07-29,provisions,316876,taxa CETIP,,,,370.4,0.0000011401293590573788,,,
17,Fund F,2026-07-29,provisions,316878,taxa SELIC,,,,60.69,1.8681007235743066e-7,,,
17,Fund F,2026-07-29,provisions,317111,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-07-29,provisions,317904,liquidação de compromissada (ida),,,,0,0,,,
17,Fund F,2026-07-29,provisions,317956,ajuste de PL,,,,-0.01,-3.0781030212132254e-11,,,
17,Fund F,2026-07-29,provisions,317183,taxa de administração,,,,-40594.246962,-0.000124953274217608,,,
17,Fund F,2026-07-29,provisions,317951,outros/não categorizado,,,,-64449.45,-0.00019838204676053074,,,
17,Fund F,2026-07-29,provisions,316874,despesa de auditoria,,,,-65000,-0.00020007669637885967,,,
17,Fund F,2026-08-11,stocks,55813,Ação ON Stec Participações S.A,158,stock,4436818,315466418.25,0.9718602931911458,,,Stec Participações S.A
17,Fund F,2026-08-11,bonds,55984,OVER @ NTNB 15/05/2033,111,overnight,0,0,0,,,Tesouro Nacional
17,Fund F,2026-08-11,cash,19647,BRL,,,,9229802.54,0.02843433748787454,,,
17,Fund F,2026-08-11,provisions,340040,taxa ANBIMA/ANBID,,,,579.07,0.0000017839462694619586,,,
17,Fund F,2026-08-11,provisions,340038,taxa CETIP,,,,142.46,4.3887783091431197e-7,,,
17,Fund F,2026-08-11,provisions,340039,taxa SELIC,,,,23.34,7.190375244658178e-8,,,
17,Fund F,2026-08-11,provisions,340911,liquidação de compromissada (volta),,,,0,0,,,
17,Fund F,2026-08-11,provisions,340952,ajuste de PL,,,,0,0,,,
17,Fund F,2026-08-11,provisions,340934,taxa de administração,,,,-13525.167546,-0.00004166710792742614,,,
17,Fund F,2026-08-11,provisions,340935,outros/não categorizado,,,,-17856.99,-0.00005501219316200028,,,
17,Fund F,2026-08-11,provisions,340037,despesa de auditoria,,,,-65000,-0.00020024609721627318,,,
21,Fund J,2026-06-25,bonds,50440,210100 vencimento 01/03/2028,71,bond,596,11494833.59,0.5888944804585998,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-06-25,bonds,50441,210100 vencimento 01/03/2028,71,bond,409,7888233.12,0.4041238968247774,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-06-25,bonds,50442,OVER @ NTNB 15/05/2027,190,overnight,30,136547.21,0.006995481723016359,,,Tesouro Nacional
21,Fund J,2026-06-25,cash,17020,BRL,,,,0,0,,,
21,Fund J,2026-06-25,provisions,312945,outros/não categorizado,,,,649.44,0.000033271610970274746,,,
21,Fund J,2026-06-25,provisions,322872,taxa de custódia,,,,-23.226231,-0.0000011899084166939754,,,
21,Fund J,2026-06-25,provisions,322871,taxa de gestão,,,,-116.131157,-0.000005949542185932341,,,
21,Fund J,2026-06-25,provisions,322861,taxa de administração,,,,-238.095238,-0.000012197912251495099,,,
21,Fund J,2026-06-25,provisions,324249,ajuste automático para travar PL/cota de abertura,,,,-542.51,-0.000027793455388463527,,,
21,Fund J,2026-07-25,bonds,50744,210100 vencimento 01/03/2028,71,bond,596,11623504.82,0.5431996017815787,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-07-25,bonds,50745,210100 vencimento 01/03/2028,71,bond,409,7976532.67,0.37276616967896925,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-07-25,bonds,50746,210100 vencimento 01/03/2028,71,bond,88,1716222.19,0.08020396804828678,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-07-25,bonds,54898,OVER @ 210100 vencimento 01/03/2028,180,overnight,0,0,0,,,Tesouro Nacional
21,Fund J,2026-07-25,cash,19885,BRL,,,,88105.42,0.0041174180931094284,,,
21,Fund J,2026-07-25,provisions,336760,outros/não categorizado,,,,689.026363,0.00003220017126807392,,,
21,Fund J,2026-07-25,provisions,341894,taxa ANBIMA/ANBID,,,,242.208333,0.000011319087663347765,,,
21,Fund J,2026-07-25,provisions,330590,taxa CVM,,,,171.863043,0.000008031651205851397,,,
21,Fund J,2026-07-25,provisions,343720,ajuste automático para travar PL/cota de abertura,,,,41.45,0.0000019370769693781132,,,
21,Fund J,2026-07-25,provisions,327595,liquidação de compromissada (ida),,,,0,0,,,
21,Fund J,2026-07-25,provisions,327596,liquidação de compromissada (volta),,,,0,0,,,
21,Fund J,2026-07-25,provisions,321921,taxa SELIC,,,,-22.26,-0.0000010402734219145189,,,
21,Fund J,2026-07-25,provisions,322606,despesa de auditoria,,,,-158.69,-0.000007416037256227088,,,
21,Fund J,2026-07-25,provisions,343716,taxa de custódia,,,,-456.191347,-0.000021319125498269705,,,
21,Fund J,2026-07-25,provisions,322608,taxa CETIP,,,,-459.13,-0.000021456457152004178,,,
21,Fund J,2026-07-25,provisions,335844,taxa de gestão,,,,-2279.896724,-0.00010654609014767212,,,
21,Fund J,2026-07-25,provisions,323450,taxa de administração,,,,-3913.043478,-0.00018286770570347485,,,
21,Fund J,2026-08-11,bonds,55807,210100 vencimento 01/03/2028,71,bond,596,11696916.78,0.24550327872511604,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-08-11,bonds,55808,210100 vencimento 01/03/2028,71,bond,409,8026911.01,0.1684745654338464,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-08-11,bonds,55809,210100 vencimento 01/03/2028,71,bond,88,1727061.54,0.03624880625471512,,BRSTNCLF1RI1,Tesouro Nacional
21,Fund J,2026-08-11,bonds,55970,OVER @ LFT 01/09/2026,152,overnight,0,0,0,,,Tesouro Nacional
21,Fund J,2026-08-11,cash,19997,BRL,,,,26223889.58,0.5504058028900158,,,
21,Fund J,2026-08-11,provisions,343997,outros/não categorizado,,,,104.69,0.0000021973088061086837,,,
21,Fund J,2026-08-11,provisions,341758,taxa ANBIMA/ANBID,,,,0,0,,,
21,Fund J,2026-08-11,provisions,340027,liquidação de compromissada (volta),,,,0,0,,,
21,Fund J,2026-08-11,provisions,340839,liquidação de compromissada (ida),,,,0,0,,,
21,Fund J,2026-08-11,provisions,340889,cotização de aplicação no fundo,,,,0,0,,,
21,Fund J,2026-08-11,provisions,344964,taxa CVM,,,,0,0,,,
21,Fund J,2026-08-11,provisions,344728,taxa SELIC,,,,-116.48,-0.000002444765782171549,,,
21,Fund J,2026-08-11,provisions,340010,despesa de auditoria,,,,-245.21,-0.0000051466433503286885,,,
21,Fund J,2026-08-11,provisions,344720,taxa CETIP,,,,-480,-0.000010074584267190451,,,
21,Fund J,2026-08-11,provisions,344948,taxa de custódia,,,,-952.895366,-0.000020000051380379763,,,
21,Fund J,2026-08-11,provisions,340022,taxa de administração,,,,-2619.047619,-0.000054970449869583355,,,
21,Fund J,2026-08-11,provisions,340012,taxa de gestão,,,,-4764.476815,-0.00010000025658706806,,,
21,Fund J,2026-08-11,provisions,340026,imposto de resgate do fundo,,,,-21059.59,-0.00044201377934891944,,,
12,Fund B,2025-12-01,funds,96,Fund A,70,fund,167721342.02446318,188710129.97,1.0011786833033616,,,Fund A
12,Fund B,2025-12-01,bonds,92,OVER @ NTNB 15/08/2028,92,overnight,8,32277.83,0.0001712461082217622,,,Tesouro Nacional
12,Fund B,2025-12-01,cash,12,BRL,,,,0,0,,,
12,Fund B,2025-12-01,provisions,117,liquidação de compra/venda de cotas de fundos,,,,1852535.1,0.009828400056984944,,,
12,Fund B,2025-12-01,provisions,127,taxa CVM,,,,8559.43,0.000045411016665626815,,,
12,Fund B,2025-12-01,provisions,125,taxa ANBIMA/ANBID,,,,250.91,0.0000013311725420468915,,,
12,Fund B,2025-12-01,provisions,115,liquidação de compromissada (ida),,,,0,0,,,
12,Fund B,2025-12-01,provisions,124,ajuste de saldo em conta,,,,0,0,,,
12,Fund B,2025-12-01,provisions,780,ajuste automático para travar PL/cota,,,,-0.06,-3.1832271540717184e-10,,,
12,Fund B,2025-12-01,provisions,121,taxa SELIC,,,,-21.83,-1.1581641462230936e-7,,,
12,Fund B,2025-12-01,provisions,126,despesa de auditoria,,,,-1146.2,-0.000006081024939995006,,,
12,Fund B,2025-12-01,provisions,120,taxa CETIP,,,,-4071.87,-0.000021602811919750014,,,
12,Fund B,2025-12-01,provisions,119,taxa de custódia,,,,-7521.55,-0.00003990467033451356,,,
12,Fund B,2025-12-01,provisions,118,taxa de administração,,,,-141967.5,-0.0007531913349927945,,,
12,Fund B,2025-12-01,provisions,122,outros/não categorizado,,,,-1961061.87,-0.010404175658997771,,,
12,Fund B,2025-12-31,funds,1229,Fund A,70,fund,165888729.3157082,188251221.78,1.001422322215741,,,Fund A
12,Fund B,2025-12-31,cash,2293,BRL,,,,3346.77,0.000017803497653667406,,,
12,Fund B,2025-12-31,provisions,22272,liquidação de compra/venda de cotas de fundos,,,,1852535.1,0.00985475676732686,,,
12,Fund B,2025-12-31,provisions,27065,taxa CVM,,,,6879.55,0.000036596495212783554,,,
12,Fund B,2025-12-31,provisions,27686,taxa ANBIMA/ANBID,,,,547.72,0.0000029136545788526584,,,
12,Fund B,2025-12-31,provisions,27696,ajuste automático para travar PL/cota,,,,-0.5,-2.659802982228747e-9,,,
12,Fund B,2025-12-31,provisions,27064,taxa SELIC,,,,-61.38,-3.2651741409840096e-7,,,
12,Fund B,2025-12-31,provisions,27704,despesa de auditoria,,,,-1274.92,-0.000006782072036206148,,,
12,Fund B,2025-12-31,provisions,27702,taxa CETIP,,,,-3934.84,-0.000020931798333185925,,,
12,Fund B,2025-12-31,provisions,27687,taxa de custódia,,,,-8267.37,-0.00004397915076237695,,,
12,Fund B,2025-12-31,provisions,27703,outros/não categorizado,,,,-8267.37,-0.00004397915076237695,,,
12,Fund B,2025-12-31,provisions,27685,taxa de administração,,,,-148188.26,-0.0007883031517585779,,,
12,Fund B,2025-12-31,provisions,28792,pagamento de dividendo ao investidor,,,,-1960688.1,-0.01043008811120083,,,
12,Fund B,2026-01-30,funds,6632,Fund A,70,fund,165745237.4234402,192247135.14,1.0013825254332414,,,Fund A
12,Fund B,2026-01-30,cash,2488,BRL,,,,463.73,0.000002415490447596195,,,
12,Fund B,2026-01-30,provisions,85785,taxa CVM,,,,5199.66,0.000027084141765139267,,,
12,Fund B,2026-01-30,provisions,62078,taxa ANBIMA/ANBID,,,,188.28,9.807183953451612e-7,,,
12,Fund B,2026-01-30,provisions,85696,ajuste de PL,,,,0.38,1.9793551637516533e-9,,,
12,Fund B,2026-01-30,provisions,85784,taxa SELIC,,,,-72.21,-3.7612956940659704e-7,,,
12,Fund B,2026-01-30,provisions,62085,despesa de auditoria,,,,-1403.63,-0.000007311269180254561,,,
12,Fund B,2026-01-30,provisions,85783,taxa CETIP,,,,-3937.94,-0.000020512057561958383,,,
12,Fund B,2026-01-30,provisions,62091,Taxa de escrituração,,,,-7914.990713,-0.00004122783615479718,,,
12,Fund B,2026-01-30,provisions,85572,taxa de custódia,,,,-7915.115244,-0.00004122848481552849,,,
12,Fund B,2026-01-30,provisions,62083,liquidação de compra/venda de cotas de fundos,,,,-108153,-0.000563350523750612,,,
12,Fund B,2026-01-30,provisions,85571,taxa de administração,,,,-141874.759019,-0.0007390014128165239,,,
12,Fund B,2026-03-01,funds,13251,Fund A,70,fund,163918977.09756917,190998947.8,1.0117034097341453,,,Fund A
12,Fund B,2026-03-01,cash,3668,BRL,,,,345.9,0.0000018321996715633404,,,
12,Fund B,2026-03-01,provisions,141314,taxa CVM,,,,3759.75,0.000019915041096155736,,,
12,Fund B,2026-03-01,provisions,139201,taxa ANBIMA/ANBID,,,,0,0,,,
12,Fund B,2026-03-01,provisions,142116,ajuste de PL,,,,-0.31,-1.642040757978131e-9,,,
12,Fund B,2026-03-01,provisions,141313,taxa SELIC,,,,-101.85,-5.394898425808795e-7,,,
12,Fund B,2026-03-01,provisions,139208,despesa de auditoria,,,,-1513.96,-0.00000801930330951152,,,
12,Fund B,2026-03-01,provisions,139209,Taxa de escrituração,,,,-6789.435259,-0.00003596299812558648,,,
12,Fund B,2026-03-01,provisions,142111,taxa de custódia,,,,-6789.735259,-0.00003596458719728775,,,
